#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,19428108759.66,16299436580.57,37345783721.61,9938674240.86
5,19428108759.66,16299436580.57,28861253760.58,10756355693.19
6,19428108759.66,16299436580.57,23129255317.78,9903435061.61
7,19428108759.66,16299436580.57,19290224211.31,8728475141.53
8,19428108759.66,16299436580.57,16553872810.56,7725421986.50
9,19428108759.66,16299436580.57,14965641889.03,7714813287.39
10,19428108759.66,16299436580.57,13339421105.81,6400510189.19
11,19428108759.66,16299436580.57,12084709365.97,6173809800.83
12,19428108759.66,16299436580.57,10972892078.00,6200677236.75
13,19428108759.66,16299436580.57,10484705685.69,6195686475.64
14,19428108759.66,16299436580.57,9735887395.14,6179389169.94
15,19428108759.66,16299436580.57,9223743336.31,6181272971.36
16,19428108759.66,16299436580.57,8905278277.08,6165220268.61
17,19428108759.66,16299436580.57,8533050377.17,6168489405.72
18,19428108759.66,16299436580.57,7975858767.67,6173179311.44
19,19428108759.66,16299436580.57,7616666189.28,6212261442.25
20,19428108759.66,16299436580.57,7300120597.92,6248828987.58
21,19428108759.66,16299436580.57,6962762553.78,6329580079.94
22,19428108759.66,16299436580.57,6767572267.08,6498024562.06
23,19428108759.66,16299436580.57,6500951289.00,6630646862.17
24,19428108759.66,16299436580.57,6270012297.78,6844830741.86
25,19428108759.66,16299436580.57,6247805593.78,6996087542.67
26,19428108759.66,16299436580.57,6009079298.19,7098512251.69
27,19428108759.66,16299436580.57,5948786297.97,7175564266.11
28,19428108759.66,16299436580.57,5783247453.50,7219188803.39
29,19428108759.66,16299436580.57,5646773384.03,7262915274.81
30,19428108759.66,16299436580.57,5487721282.36,7301417837.17
31,19428108759.66,16299436580.57,5181725503.56,7345588369.61
32,19428108759.66,16299436580.57,5145299580.11,7383693749.28
