#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,66246448595.10,53829783668.98,126778202085.00,32029771235.44
5,66246448595.10,53829783668.98,98033442401.83,39322174367.25
6,66246448595.10,53829783668.98,78532018115.22,31743155048.19
7,66246448595.10,53829783668.98,65518231578.03,29912088867.86
8,66246448595.10,53829783668.98,56220790010.75,27737183240.72
9,66246448595.10,53829783668.98,50856801083.11,24281033394.42
10,66246448595.10,53829783668.98,45369808239.03,24181032712.58
11,66246448595.10,53829783668.98,40991720476.92,20011832515.97
12,66246448595.10,53829783668.98,37537296524.42,19800477794.31
13,66246448595.10,53829783668.98,36341526724.69,22463515043.00
14,66246448595.10,53829783668.98,34616934002.47,22407042213.53
15,66246448595.10,53829783668.98,33140357485.58,22387153734.69
16,66246448595.10,53829783668.98,32475047250.14,22391516719.17
17,66246448595.10,53829783668.98,31392161439.67,20002713787.64
18,66246448595.10,53829783668.98,29050148007.83,19990073850.86
19,66246448595.10,53829783668.98,27682110471.81,19234034513.56
20,66246448595.10,53829783668.98,26490287151.61,18752019590.47
21,66246448595.10,53829783668.98,25381530197.17,17644157450.58
22,66246448595.10,53829783668.98,24508849666.42,15328716316.11
23,66246448595.10,53829783668.98,23762453186.03,15824955627.03
24,66246448595.10,53829783668.98,23168329450.47,16779095377.36
25,66246448595.10,53829783668.98,22552739918.81,17378308986.67
26,66246448595.10,53829783668.98,22081006200.25,18060745417.86
27,66246448595.10,53829783668.98,21563984653.94,18344031718.83
28,66246448595.10,53829783668.98,21412595606.33,18765194842.36
29,66246448595.10,53829783668.98,20793763224.17,18966618329.17
30,66246448595.10,53829783668.98,20950062563.53,19283650356.75
31,66246448595.10,53829783668.98,19643528673.14,19538063411.94
32,66246448595.10,53829783668.98,18598441649.31,19785209984.00
