#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,39506122112.29,32571830338.54,75536705176.17,22261103166.03
5,39506122112.29,32571830338.54,58330783933.06,22278025133.72
6,39506122112.29,32571830338.54,46733754785.78,21460120898.78
7,39506122112.29,32571830338.54,38999295392.69,19583152727.08
8,39506122112.29,32571830338.54,33446809167.61,16513249353.42
9,39506122112.29,32571830338.54,30269030351.44,14182300352.86
10,39506122112.29,32571830338.54,26983417326.78,13189521727.56
11,39506122112.29,32571830338.54,24349800640.97,12532522705.61
12,39506122112.29,32571830338.54,22213826464.75,11565225369.00
13,39506122112.29,32571830338.54,21261493324.64,11191767680.92
14,39506122112.29,32571830338.54,19832306174.50,11162050996.50
15,39506122112.29,32571830338.54,19117886830.75,11178274558.56
16,39506122112.29,32571830338.54,18548026962.94,11139738248.92
17,39506122112.29,32571830338.54,17441037127.69,11147694092.53
18,39506122112.29,32571830338.54,16564930679.31,11160683116.83
19,39506122112.29,32571830338.54,15844337243.11,11238137977.42
20,39506122112.29,32571830338.54,15017694953.00,11278919563.14
21,39506122112.29,32571830338.54,14493232868.61,11545533290.00
22,39506122112.29,32571830338.54,13977029802.25,11131571384.28
23,39506122112.29,32571830338.54,13478801384.33,10156945930.25
24,39506122112.29,32571830338.54,13251314379.25,8996072478.14
25,39506122112.29,32571830338.54,12815906405.19,8638543621.67
26,39506122112.29,32571830338.54,12574298025.22,9052044778.36
27,39506122112.29,32571830338.54,12286558250.97,9285543298.69
28,39506122112.29,32571830338.54,12138212900.14,9343899381.67
29,39506122112.29,32571830338.54,11782925867.94,9466720739.94
30,39506122112.29,32571830338.54,11627609445.75,9558767355.42
31,39506122112.29,32571830338.54,11131165393.11,9657345497.42
32,39506122112.29,32571830338.54,10753245393.78,9721326472.08
