#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,5.75684558468476,0.45970866067456,5.7482962212312
5,1,5.75684558468476,0.594762428724708,5.75004226810707
6,1,5.75684558468476,0.74272244113438,5.76130916849587
7,1,5.75684558468476,0.889763456709995,5.75949950167165
8,1,5.75684558468476,1.03772053666736,5.74665286889592
9,1,5.75684558468476,1.14631500288926,5.75296325465527
10,1,5.75684558468476,1.2864453353704,5.75222988921343
11,1,5.75684558468476,1.42980051585949,5.75361314898227
12,1,5.75684558468476,1.56493985736654,5.74733869832756
13,1,5.75684558468476,1.64842569862186,5.75178114752776
14,1,5.75684558468476,1.78028294700112,5.75456508057724
15,1,5.75684558468476,1.88821478395373,5.75908729223706
16,1,5.75684558468476,1.97629332098514,5.755351053194
17,1,5.75684558468476,2.08813068526369,5.7639899489201
18,1,5.75684558468476,2.18852386783617,5.76056889273461
19,1,5.75684558468476,2.30066371092751,5.75295565659235
20,1,5.75684558468476,2.42177036774442,5.75533585086699
21,1,5.75684558468476,2.52705550986063,5.76076640894214
22,1,5.75684558468476,2.60097677570526,5.76254077166629
23,1,5.75684558468476,2.70137361300171,5.75988118238747
24,1,5.75684558468476,2.77498445699149,5.75781294867683
25,1,5.75684558468476,2.8461238516568,5.76245252273492
26,1,5.75684558468476,2.93730539582963,5.75660272828383
27,1,5.75684558468476,3.01438180911247,5.75426388874807
28,1,5.75684558468476,3.06289961329118,5.76316079787658
29,1,5.75684558468476,3.15873027529349,5.7657862273869
30,1,5.75684558468476,3.22217284128232,5.75639539318942
31,1,5.75684558468476,3.32327916601748,5.76173632789415
32,1,5.75684558468476,3.04557842872141,5.74608137475315
