#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,29359591908.93,25948615722.28,26129055757.44,12571525512.08
5,29359591908.93,25948615722.28,20699034310.06,11618888080.47
6,29359591908.93,25948615722.28,18801906244.39,11869903983.89
7,29359591908.93,25948615722.28,17717985460.42,12375212054.81
8,29359591908.93,25948615722.28,17494359668.36,12658246018.06
9,29359591908.93,25948615722.28,20588142925.03,13687487344.39
10,29359591908.93,25948615722.28,18396785016.94,12605096150.94
11,29359591908.93,25948615722.28,17119873559.67,12687940735.97
12,29359591908.93,25948615722.28,17407877686.64,13011138009.69
