#ratio,nCores,1000,2000,4000,8000
0.5,12,11424584068.03,11013245416.39,11474089431.33,11278045466.72
1,12,11117404622.53,11236471924.14,11249631228.19,11201142769.94
1.5,12,11099752874.50,11141069516.83,11151957585.67,11444752322.64
2,12,11587575352.53,12037674468.97,11617936882.69,11242781122.94
