machine,kernel,size(xyz),iteration,metric,"Stream","Grid X","SrcMemType",minExe,"Size","Throughput","Grid Z",maxGridy,"DstMemType",maxExe,"Duration",avgThroughput,"Device",avgExe,maxGridz,"Context",minThroughput,minGridz,callNum,"Block Y","Static SMem","Grid Y","Block X",minGridy,"Dynamic SMem","Start",minGridx,"Registers Per Thread",totalThroughput,"Block Z",maxGridx,maxThroughput,totalExe
f3,StencilCudaGpu37,100_100_50,1,"cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,22611.000000,0,0,0,0,0,102532.000000,22611.000000,0,0,82665.85,0,0,0,0,20,0,0,0,0,0,0,431301586.000000,0,0,0,0,0,0,1653317
f3,StencilCudaGpu37,100_100_50,1,"cuDeviceGet",0,0,0,600,0,0,0,0,0,1666.000000,600,0,0,1027.66666666667,0,0,0,0,3,0,0,0,0,0,0,135741727.000000,0,0,0,0,0,0,3083
f3,StencilCudaGpu37,100_100_50,1,"cudaConfigureCall",0,0,0,665,0,0,0,0,0,2412.000000,733,0,0,845.8375,0,0,0,0,80,0,0,0,0,0,0,431284737.000000,0,0,0,0,0,0,67667
f3,StencilCudaGpu37,100_100_50,1,"gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","110",1,0,18817.000000,0,0,1,7,0,22913.000000,19745.000000,0,"Tesla K20m (0)",21202.7,1,"1",0,1,20,1,0,7,4,7,0.000000,431147623.000000,1,15,0,1,1,0,424054
f3,StencilCudaGpu37,100_100_50,1,"cudaFree",0,0,0,223477.000000,0,0,0,0,0,1268059.000000,229500.000000,0,0,506145.85,0,0,0,0,20,0,0,0,0,0,0,433458660.000000,0,0,0,0,0,0,10122917
f3,StencilCudaGpu37,100_100_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,21100.000000,0,0,0,0,0,93687.000000,21100.000000,0,0,75101.15,0,0,0,0,20,0,0,0,0,0,0,431199200.000000,0,0,0,0,0,0,1502023
f3,StencilCudaGpu37,100_100_50,1,"cudaMemcpy3DAsync",0,0,0,17430.000000,0,0,0,0,0,90828.000000,22074.000000,0,0,25460,0,0,0,0,40,0,0,0,0,0,0,431325142.000000,0,0,0,0,0,0,1018400
f3,StencilCudaGpu37,100_100_50,1,"[CUDAmemcpyHtoD]","109",0,0,42818.000000,0.152588,3.480116,0,0,0,265933.000000,42818.000000,4.48664845,"Tesla K20m (0)",207384.55,0,"1",3.340319,0,20,0,0,0,0,0,0,431049986.000000,0,0,89.732969,0,0,4.884515,4147691
f3,StencilCudaGpu37,100_100_50,1,"cuDeviceGetAttribute",0,0,0,427,0,0,0,0,0,260990.000000,520,0,0,7937,0,0,0,0,91,0,0,0,0,0,0,136940221.000000,0,0,0,0,0,0,722267
f3,StencilCudaGpu37,100_100_50,1,"cudaDeviceSynchronize",0,0,0,249467.000000,0,0,0,0,0,376017.000000,376017.000000,0,0,284184.2,0,0,0,0,5,0,0,0,0,0,0,431356359.000000,0,0,0,0,0,0,1420921
f3,StencilCudaGpu37,100_100_50,1,"cudaGetDeviceCount",0,0,0,813,0,0,0,0,0,6941.000000,813,0,0,2165.8,0,0,0,0,5,0,0,0,0,0,0,427057073.000000,0,0,0,0,0,0,10829
f3,StencilCudaGpu37,100_100_50,1,"cudaGetDeviceProperties",0,0,0,568757.000000,0,0,0,0,0,847799.000000,568757.000000,0,0,655861.4,0,0,0,0,5,0,0,0,0,0,0,427058360.000000,0,0,0,0,0,0,3279307
f3,StencilCudaGpu37,100_100_50,1,"cudaLaunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3,StencilCudaGpu37,100_100_50,1,"cuDeviceTotalMem",0,0,0,263376.000000,0,0,0,0,0,263376.000000,263376.000000,0,0,263376.000000,0,0,0,0,1,0,0,0,0,0,0,135906707.000000,0,0,0,0,0,0,263376.000000
f3,StencilCudaGpu37,100_100_50,1,"cudaStreamDestroy",0,0,0,5614.000000,0,0,0,0,0,43275.000000,11414.000000,0,0,8218.32,0,0,0,0,100,0,0,0,0,0,0,433877293.000000,0,0,0,0,0,0,821832
f3,StencilCudaGpu37,100_100_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,67727.000000,0,0,0,0,0,183860.000000,90779.000000,0,0,92765.7,0,0,0,0,20,0,0,0,0,0,0,431080506.000000,0,0,0,0,0,0,1855314
f3,StencilCudaGpu37,100_100_50,1,"cudaEventDestroy",0,0,0,1726.000000,0,0,0,0,0,13259.000000,1854.000000,0,0,2184.18,0,0,0,0,100,0,0,0,0,0,0,431779590.000000,0,0,0,0,0,0,218418
f3,StencilCudaGpu37,100_100_50,1,"cudaMalloc",0,0,0,332842.000000,0,0,0,0,0,561271.000000,469762.000000,0,0,412143.133333333,0,0,0,0,15,0,0,0,0,0,0,429015317.000000,0,0,0,0,0,0,6182147
f3,StencilCudaGpu37,100_100_50,1,"gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","112",2,0,117381.000000,0,0,1,1,0,119782.000000,117862.000000,0,"Tesla K20m (0)",118039.4,1,"1",0,1,20,100,0,1,1,1,0.000000,431277517.000000,2,19,0,1,3,0,2360788
f3,StencilCudaGpu37,100_100_50,1,"cudaFreeHost",0,0,0,1334494.000000,0,0,0,0,0,1443839.000000,1334494.000000,0,0,1389166.5,0,0,0,0,2,0,0,0,0,0,0,436521669.000000,0,0,0,0,0,0,2778333
f3,StencilCudaGpu37,100_100_50,1,"[CUDAmemcpyDtoH]","113",0,0,37057.000000,0.071777,1.891547,0,0,0,220938.000000,37057.000000,4.50331155,"Tesla K20m (0)",165942.5,0,"1",1.814712,0,20,0,0,0,0,0,0,431684770.000000,0,0,90.066231,0,0,5.739557,3318850
f3,StencilCudaGpu37,100_100_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,20120.000000,0,0,0,0,0,101649.000000,20120.000000,0,0,78010.5,0,0,0,0,20,0,0,0,0,0,0,431246708.000000,0,0,0,0,0,0,1560210
f3,StencilCudaGpu37,100_100_50,1,"cudaSetupArgument",0,0,0,548,0,0,0,0,0,13660.000000,582,0,0,699.87109375,0,0,0,0,1280,0,0,0,0,0,0,431300237.000000,0,0,0,0,0,0,895835
f3,StencilCudaGpu37,200_200_50,1,"cudaMalloc3D",0,0,0,318076.000000,0,0,0,0,0,384893.000000,320291.000000,0,0,333412.2,0,0,0,0,5,0,0,0,0,0,0,531538309.000000,0,0,0,0,0,0,1667061
f3,StencilCudaGpu37,200_200_50,1,"cudaMemGetInfo",0,0,0,128718.000000,0,0,0,0,0,173617.000000,129575.000000,0,0,138330.4,0,0,0,0,5,0,0,0,0,0,0,531327687.000000,0,0,0,0,0,0,691652
f3,StencilCudaGpu37,200_200_50,1,"cuDeviceGetCount",0,0,0,663,0,0,0,0,0,4266.000000,1946.000000,0,0,2291.66666666667,0,0,0,0,3,0,0,0,0,0,0,136687954.000000,0,0,0,0,0,0,6875
f3,StencilCudaGpu37,200_200_50,1,"cudaEventRecord",0,0,0,4884.000000,0,0,0,0,0,16809.000000,5280.000000,0,0,5954.41,0,0,0,0,100,0,0,0,0,0,0,533372957.000000,0,0,0,0,0,0,595441
f3,StencilCudaGpu37,200_200_50,1,"cuDeviceGetName",0,0,0,83164.000000,0,0,0,0,0,83164.000000,83164.000000,0,0,83164.000000,0,0,0,0,1,0,0,0,0,0,0,136697480.000000,0,0,0,0,0,0,83164.000000
f3,StencilCudaGpu37,200_200_50,1,"cudaMallocHost",0,0,0,7710667.000000,0,0,0,0,0,196301463.000000,7710667.000000,0,0,102006065,0,0,0,0,2,0,0,0,0,0,0,334080385.000000,0,0,0,0,0,0,204012130
f3,StencilCudaGpu37,200_200_50,1,"cudaStreamWaitEvent",0,0,0,1679.000000,0,0,0,0,0,7215.000000,1774.000000,0,0,2145.33333333333,0,0,0,0,120,0,0,0,0,0,0,533323055.000000,0,0,0,0,0,0,257440
f3,StencilCudaGpu37,200_200_50,1,"gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","113",2,0,264845.000000,0,0,1,13,0,285582.000000,278222.000000,0,"Tesla K20m (0)",271426.25,1,"1",0,1,20,16,0,13,6,13,7.593750,536087925.000000,2,37,0,1,5,0,5428525
f3,StencilCudaGpu37,200_200_50,1,"cudaStreamCreate",0,0,0,2686.000000,0,0,0,0,0,304589.000000,3243.000000,0,0,8820.02,0,0,0,0,100,0,0,0,0,0,0,531530285.000000,0,0,0,0,0,0,882002
f3,StencilCudaGpu37,200_200_50,1,"gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","111",1,0,58882.000000,0,0,1,13,0,82596.000000,66723.000000,0,"Tesla K20m (0)",76062.8,1,"1",0,1,20,1,0,13,8,13,0.000000,535835401.000000,1,17,0,1,1,0,1521256
f3,StencilCudaGpu37,200_200_50,1,"cudaEventCreate",0,0,0,1526.000000,0,0,0,0,0,10267.000000,1766.000000,0,0,2080.94,0,0,0,0,100,0,0,0,0,0,0,532527536.000000,0,0,0,0,0,0,208094
f3,StencilCudaGpu37,200_200_50,1,"cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,17672.000000,0,0,0,0,0,30097.000000,17746.000000,0,0,19316.85,0,0,0,0,20,0,0,0,0,0,0,533336707.000000,0,0,0,0,0,0,386337
f3,StencilCudaGpu37,200_200_50,1,"cuDeviceGet",0,0,0,713,0,0,0,0,0,1523.000000,713,0,0,1001,0,0,0,0,3,0,0,0,0,0,0,136690767.000000,0,0,0,0,0,0,3003
f3,StencilCudaGpu37,200_200_50,1,"cudaConfigureCall",0,0,0,475,0,0,0,0,0,1551.000000,497,0,0,539.2375,0,0,0,0,80,0,0,0,0,0,0,533325386.000000,0,0,0,0,0,0,43139
f3,StencilCudaGpu37,200_200_50,1,"gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","110",1,0,20321.000000,0,0,1,13,0,31330.000000,20545.000000,0,"Tesla K20m (0)",24420.4,1,"1",0,1,20,1,0,13,8,13,0.000000,535772390.000000,1,15,0,1,1,0,488408
f3,StencilCudaGpu37,200_200_50,1,"cudaFree",0,0,0,248044.000000,0,0,0,0,0,4264046.000000,381634.000000,0,0,1318355.3,0,0,0,0,20,0,0,0,0,0,0,542034272.000000,0,0,0,0,0,0,26367106
f3,StencilCudaGpu37,200_200_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,17091.000000,0,0,0,0,0,26103.000000,17392.000000,0,0,18521.05,0,0,0,0,20,0,0,0,0,0,0,533257986.000000,0,0,0,0,0,0,370421
f3,StencilCudaGpu37,200_200_50,1,"cudaMemcpy3DAsync",0,0,0,13904.000000,0,0,0,0,0,69475.000000,17227.000000,0,0,19298.05,0,0,0,0,40,0,0,0,0,0,0,533355160.000000,0,0,0,0,0,0,771922
f3,StencilCudaGpu37,200_200_50,1,"[CUDAmemcpyHtoD]","99",0,0,218027.000000,5.035400,4.997910,0,0,0,986768.000000,983888.000000,4.4797238,"Tesla K20m (0)",782457.3,0,"1",2.673010,0,20,0,0,0,0,0,0,534735699.000000,0,0,89.594476,0,0,5.163333,15649146
f3,StencilCudaGpu37,200_200_50,1,"cuDeviceGetAttribute",0,0,0,423,0,0,0,0,0,273900.000000,574,0,0,7937.17582417582,0,0,0,0,91,0,0,0,0,0,0,137761427.000000,0,0,0,0,0,0,722283
f3,StencilCudaGpu37,200_200_50,1,"cudaDeviceSynchronize",0,0,0,3589396.000000,0,0,0,0,0,3723757.000000,3723757.000000,0,0,3684040.2,0,0,0,0,5,0,0,0,0,0,0,533379655.000000,0,0,0,0,0,0,18420201
f3,StencilCudaGpu37,200_200_50,1,"cudaGetDeviceCount",0,0,0,628,0,0,0,0,0,4788.000000,765,0,0,1554.6,0,0,0,0,5,0,0,0,0,0,0,530825172.000000,0,0,0,0,0,0,7773
f3,StencilCudaGpu37,200_200_50,1,"cudaGetDeviceProperties",0,0,0,500793.000000,0,0,0,0,0,607039.000000,500793.000000,0,0,528831.6,0,0,0,0,5,0,0,0,0,0,0,530826257.000000,0,0,0,0,0,0,2644158
f3,StencilCudaGpu37,200_200_50,1,"cudaLaunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3,StencilCudaGpu37,200_200_50,1,"cuDeviceTotalMem",0,0,0,213737.000000,0,0,0,0,0,213737.000000,213737.000000,0,0,213737.000000,0,0,0,0,1,0,0,0,0,0,0,136782997.000000,0,0,0,0,0,0,213737.000000
f3,StencilCudaGpu37,200_200_50,1,"cudaStreamDestroy",0,0,0,4809.000000,0,0,0,0,0,27569.000000,12970.000000,0,0,6102.31,0,0,0,0,100,0,0,0,0,0,0,542581559.000000,0,0,0,0,0,0,610231
f3,StencilCudaGpu37,200_200_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,19563.000000,0,0,0,0,0,87118.000000,19658.000000,0,0,26319.1,0,0,0,0,20,0,0,0,0,0,0,533219369.000000,0,0,0,0,0,0,526382
f3,StencilCudaGpu37,200_200_50,1,"cudaEventDestroy",0,0,0,1398.000000,0,0,0,0,0,11618.000000,1495.000000,0,0,1656.44,0,0,0,0,100,0,0,0,0,0,0,537144904.000000,0,0,0,0,0,0,165644
f3,StencilCudaGpu37,200_200_50,1,"cudaMalloc",0,0,0,201097.000000,0,0,0,0,0,224982.000000,208272.000000,0,0,208749.8,0,0,0,0,15,0,0,0,0,0,0,532266733.000000,0,0,0,0,0,0,3131247
f3,StencilCudaGpu37,200_200_50,1,"gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","112",2,0,133094.000000,0,0,1,1,0,165992.000000,165640.000000,0,"Tesla K20m (0)",144346.2,1,"1",0,1,20,200,0,1,1,1,0.000000,535911501.000000,2,19,0,1,5,0,2886924
f3,StencilCudaGpu37,200_200_50,1,"cudaFreeHost",0,0,0,4291092.000000,0,0,0,0,0,4390464.000000,4291092.000000,0,0,4340778,0,0,0,0,2,0,0,0,0,0,0,547924003.000000,0,0,0,0,0,0,8681556
f3,StencilCudaGpu37,200_200_50,1,"[CUDAmemcpyDtoH]","113",0,0,134214.000000,0.435059,3.162540,0,0,0,914157.000000,134342.000000,4.80902445,"Tesla K20m (0)",671536.65,0,"1",3.065426,0,20,0,0,0,0,0,0,536959616.000000,0,0,96.180489,0,0,6.001089,13430733
f3,StencilCudaGpu37,200_200_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,16923.000000,0,0,0,0,0,31673.000000,16923.000000,0,0,18618.35,0,0,0,0,20,0,0,0,0,0,0,533294098.000000,0,0,0,0,0,0,372367
f3,StencilCudaGpu37,200_200_50,1,"cudaSetupArgument",0,0,0,301,0,0,0,0,0,5926.000000,332,0,0,354.63125,0,0,0,0,1280,0,0,0,0,0,0,533335898.000000,0,0,0,0,0,0,453928
f3,StencilCudaGpu37,400_400_50,1,"cudaMalloc3D",0,0,0,536074.000000,0,0,0,0,0,574292.000000,549989.000000,0,0,558911.4,0,0,0,0,5,0,0,0,0,0,0,898828227.000000,0,0,0,0,0,0,2794557
f3,StencilCudaGpu37,400_400_50,1,"cudaMemGetInfo",0,0,0,161756.000000,0,0,0,0,0,195976.000000,163856.000000,0,0,169886.2,0,0,0,0,5,0,0,0,0,0,0,898560798.000000,0,0,0,0,0,0,849431
f3,StencilCudaGpu37,400_400_50,1,"cuDeviceGetCount",0,0,0,590,0,0,0,0,0,4210.000000,643,0,0,1814.33333333333,0,0,0,0,3,0,0,0,0,0,0,135754280.000000,0,0,0,0,0,0,5443
f3,StencilCudaGpu37,400_400_50,1,"cudaEventRecord",0,0,0,5106.000000,0,0,0,0,0,14741.000000,5648.000000,0,0,6616.92,0,0,0,0,100,0,0,0,0,0,0,901084572.000000,0,0,0,0,0,0,661692
f3,StencilCudaGpu37,400_400_50,1,"cuDeviceGetName",0,0,0,125312.000000,0,0,0,0,0,125312.000000,125312.000000,0,0,125312.000000,0,0,0,0,1,0,0,0,0,0,0,135758189.000000,0,0,0,0,0,0,125312.000000
f3,StencilCudaGpu37,400_400_50,1,"cudaMallocHost",0,0,0,29552700.000000,0,0,0,0,0,223637153.000000,29552700.000000,0,0,126594926.5,0,0,0,0,2,0,0,0,0,0,0,360538207.000000,0,0,0,0,0,0,253189853
f3,StencilCudaGpu37,400_400_50,1,"cudaStreamWaitEvent",0,0,0,1868.000000,0,0,0,0,0,7731.000000,1955.000000,0,0,2389.56666666667,0,0,0,0,120,0,0,0,0,0,0,901030674.000000,0,0,0,0,0,0,286748
f3,StencilCudaGpu37,400_400_50,1,"gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","113",4,0,548633.000000,0,0,1,25,0,1075537.000000,552313.000000,0,"Tesla K20m (0)",856261.2,1,"1",0,1,20,16,0,25,16,25,7.593750,913144236.000000,4,37,0,1,8,0,17125224
f3,StencilCudaGpu37,400_400_50,1,"cudaStreamCreate",0,0,0,2914.000000,0,0,0,0,0,341400.000000,3131.000000,0,0,10145.93,0,0,0,0,100,0,0,0,0,0,0,898814738.000000,0,0,0,0,0,0,1014593
f3,StencilCudaGpu37,400_400_50,1,"gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","111",1,0,110597.000000,0,0,1,25,0,286125.000000,249451.000000,0,"Tesla K20m (0)",173575.9,1,"1",0,1,20,1,0,25,64,25,0.000000,912345736.000000,1,17,0,1,1,0,3471518
f3,StencilCudaGpu37,400_400_50,1,"cudaEventCreate",0,0,0,1524.000000,0,0,0,0,0,11032.000000,2066.000000,0,0,2271.81,0,0,0,0,100,0,0,0,0,0,0,900090796.000000,0,0,0,0,0,0,227181
f3,StencilCudaGpu37,400_400_50,1,"cudaLaunch(gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,18663.000000,0,0,0,0,0,27580.000000,18890.000000,0,0,21798.35,0,0,0,0,20,0,0,0,0,0,0,901044154.000000,0,0,0,0,0,0,435967
f3,StencilCudaGpu37,400_400_50,1,"cuDeviceGet",0,0,0,247,0,0,0,0,0,1317.000000,247,0,0,763.666666666667,0,0,0,0,3,0,0,0,0,0,0,135755277.000000,0,0,0,0,0,0,2291
f3,StencilCudaGpu37,400_400_50,1,"cudaConfigureCall",0,0,0,620,0,0,0,0,0,1771.000000,675,0,0,708.7125,0,0,0,0,80,0,0,0,0,0,0,901033171.000000,0,0,0,0,0,0,56697
f3,StencilCudaGpu37,400_400_50,1,"gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","110",1,0,30337.000000,0,0,1,25,0,121637.000000,121158.000000,0,"Tesla K20m (0)",55421.7,1,"1",0,1,20,1,0,25,64,25,0.000000,911628487.000000,1,15,0,1,1,0,1108434
f3,StencilCudaGpu37,400_400_50,1,"cudaFree",0,0,0,349224.000000,0,0,0,0,0,8398962.000000,1052572.000000,0,0,2709918.6,0,0,0,0,20,0,0,0,0,0,0,929341520.000000,0,0,0,0,0,0,54198372
f3,StencilCudaGpu37,400_400_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,18146.000000,0,0,0,0,0,29901.000000,18724.000000,0,0,21724.05,0,0,0,0,20,0,0,0,0,0,0,900962680.000000,0,0,0,0,0,0,434481
f3,StencilCudaGpu37,400_400_50,1,"cudaMemcpy3DAsync",0,0,0,16109.000000,0,0,0,0,0,70184.000000,20173.000000,0,0,24482.3,0,0,0,0,40,0,0,0,0,0,0,901063815.000000,0,0,0,0,0,0,979292
f3,StencilCudaGpu37,400_400_50,1,"[CUDAmemcpyHtoD]","99",0,0,5335154.000000,17.395020,3.179764,0,0,0,8643687.000000,5342322.000000,2.4358168,"Tesla K20m (0)",6343906.45,0,"1",1.763444,0,20,0,0,0,0,0,0,906165200.000000,0,0,48.716336,0,0,3.184036,126878129
f3,StencilCudaGpu37,400_400_50,1,"cuDeviceGetAttribute",0,0,0,430,0,0,0,0,0,280504.000000,490,0,0,7912.16483516484,0,0,0,0,91,0,0,0,0,0,0,136874482.000000,0,0,0,0,0,0,720007
f3,StencilCudaGpu37,400_400_50,1,"cudaDeviceSynchronize",0,0,0,18273886.000000,0,0,0,0,0,18481515.000000,18422179.000000,0,0,18380960.6,0,0,0,0,5,0,0,0,0,0,0,901092111.000000,0,0,0,0,0,0,91904803
f3,StencilCudaGpu37,400_400_50,1,"cudaGetDeviceCount",0,0,0,2138.000000,0,0,0,0,0,5446.000000,2460.000000,0,0,3157.2,0,0,0,0,5,0,0,0,0,0,0,897985568.000000,0,0,0,0,0,0,15786
f3,StencilCudaGpu37,400_400_50,1,"cudaGetDeviceProperties",0,0,0,570916.000000,0,0,0,0,0,644187.000000,570916.000000,0,0,602086.2,0,0,0,0,5,0,0,0,0,0,0,897988670.000000,0,0,0,0,0,0,3010431
f3,StencilCudaGpu37,400_400_50,1,"cudaLaunch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3,StencilCudaGpu37,400_400_50,1,"cuDeviceTotalMem",0,0,0,222014.000000,0,0,0,0,0,222014.000000,222014.000000,0,0,222014.000000,0,0,0,0,1,0,0,0,0,0,0,135888831.000000,0,0,0,0,0,0,222014.000000
f3,StencilCudaGpu37,400_400_50,1,"cudaStreamDestroy",0,0,0,5046.000000,0,0,0,0,0,37536.000000,9198.000000,0,0,6517.08,0,0,0,0,100,0,0,0,0,0,0,930546725.000000,0,0,0,0,0,0,651708
f3,StencilCudaGpu37,400_400_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_slices(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,20199.000000,0,0,0,0,0,95024.000000,20581.000000,0,0,35744.15,0,0,0,0,20,0,0,0,0,0,0,900922594.000000,0,0,0,0,0,0,714883
f3,StencilCudaGpu37,400_400_50,1,"cudaEventDestroy",0,0,0,1274.000000,0,0,0,0,0,10495.000000,1400.000000,0,0,1555.84,0,0,0,0,100,0,0,0,0,0,0,919552208.000000,0,0,0,0,0,0,155584
f3,StencilCudaGpu37,400_400_50,1,"cudaMalloc",0,0,0,206972.000000,0,0,0,0,0,247833.000000,208153.000000,0,0,223867.2,0,0,0,0,15,0,0,0,0,0,0,899831697.000000,0,0,0,0,0,0,3358008
f3,StencilCudaGpu37,400_400_50,1,"gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","112",4,0,191817.000000,0,0,1,2,0,365297.000000,335567.000000,0,"Tesla K20m (0)",284655.85,1,"1",0,1,20,256,0,2,1,2,0.000000,912346056.000000,4,19,0,1,8,0,5693117
f3,StencilCudaGpu37,400_400_50,1,"cudaFreeHost",0,0,0,12923074.000000,0,0,0,0,0,16265687.000000,12923074.000000,0,0,14594380.5,0,0,0,0,2,0,0,0,0,0,0,948209460.000000,0,0,0,0,0,0,29188761
f3,StencilCudaGpu37,400_400_50,1,"[CUDAmemcpyDtoH]","103",0,0,3111629.000000,16.324219,4.066490,0,0,0,5391156.000000,3920241.000000,3.57722045,"Tesla K20m (0)",4121183.25,0,"1",2.169981,0,20,0,0,0,0,0,0,915574042.000000,0,0,71.544409,0,0,5.123239,82423665
f3,StencilCudaGpu37,400_400_50,1,"cudaLaunch(gpu_stencil37_hack2_cp_cols(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int))",0,0,0,17417.000000,0,0,0,0,0,26127.000000,17417.000000,0,0,20821.5,0,0,0,0,20,0,0,0,0,0,0,901000481.000000,0,0,0,0,0,0,416430
f3,StencilCudaGpu37,400_400_50,1,"cudaSetupArgument",0,0,0,314,0,0,0,0,0,5981.000000,332,0,0,362.4359375,0,0,0,0,1280,0,0,0,0,0,0,901043292.000000,0,0,0,0,0,0,463918
f3,StencilCudaGpu37,800_800_50,1,"cudaMalloc3D",0,0,0,1074855.000000,0,0,0,0,0,1156207.000000,1127634.000000,0,0,1107016.8,0,0,0,0,5,0,0,0,0,0,0,2261916592.000000,0,0,0,0,0,0,5535084
f3,StencilCudaGpu37,800_800_50,1,"cudaMemGetInfo",0,0,0,147176.000000,0,0,0,0,0,227439.000000,182528.000000,0,0,175506,0,0,0,0,5,0,0,0,0,0,0,2261594528.000000,0,0,0,0,0,0,877530
f3,StencilCudaGpu37,800_800_50,1,"cuDeviceGetCount",0,0,0,717,0,0,0,0,0,4163.000000,1507.000000,0,0,2129,0,0,0,0,3,0,0,0,0,0,0,134561689.000000,0,0,0,0,0,0,6387
f3,StencilCudaGpu37,800_800_50,1,"cudaEventRecord",0,0,0,4243.000000,0,0,0,0,0,22807.000000,4816.000000,0,0,5829.3,0,0,0,0,100,0,0,0,0,0,0,2264796609.000000,0,0,0,0,0,0,582930
f3,StencilCudaGpu37,800_800_50,1,"cuDeviceGetName",0,0,0,37283.000000,0,0,0,0,0,37283.000000,37283.000000,0,0,37283.000000,0,0,0,0,1,0,0,0,0,0,0,134579265.000000,0,0,0,0,0,0,37283.000000
f3,StencilCudaGpu37,800_800_50,1,"cudaMallocHost",0,0,0,96347861.000000,0,0,0,0,0,288028615.000000,96347861.000000,0,0,192188238,0,0,0,0,2,0,0,0,0,0,0,423783045.000000,0,0,0,0,0,0,384376476
f3,StencilCudaGpu37,800_800_50,1,"cudaStreamWaitEvent",0,0,0,1435.000000,0,0,0,0,0,22870.000000,1482.000000,0,0,2217.73333333333,0,0,0,0,120,0,0,0,0,0,0,2264751420.000000,0,0,0,0,0,0,266128
f3,StencilCudaGpu37,800_800_50,1,"gpu_stencil37_hack3(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","113",11,0,2195427.000000,0,0,1,50,0,3625829.000000,2200772.000000,0,"Tesla K20m (0)",2779260.7,1,"1",0,1,20,16,0,50,16,50,7.593750,2315000452.000000,11,37,0,1,14,0,55585214
f3,StencilCudaGpu37,800_800_50,1,"cudaStreamCreate",0,0,0,2421.000000,0,0,0,0,0,296054.000000,2906.000000,0,0,9673.06,0,0,0,0,100,0,0,0,0,0,0,2261902503.000000,0,0,0,0,0,0,967306
f3,StencilCudaGpu37,800_800_50,1,"gpu_stencil37_hack2_cp_rows(double*,double*,double*,double*,int,int,int,int,int,int,int,int,int,int,int,int)","111",1,0,333904.000000,0,0,1,50,0,996877.000000,333904.000000,0,"Tesla K20m (0)",639741.25,1,"1",0,1,20,1,0,50,176,50,0.000000,2311998267.000000,1,17,0,1,1,0,12794825
f3,StencilCudaGpu37,800_800_50,1,"cudaEventCreate",0,0,0,1257.000000,0,0,0,0,0,24236.000000,1673.000000,0,0,2066.38,0,0,0,0,100,0,0,0,0,0,0,2263817746.000000,0,0,0,0,0,0,206638
