#ratio,1000,2000,3000,4000,5000,6000,7000,8000
0.25,40,4701392906.06,5012360880.81,5251808679.81,4565396480.31,5598841739.11,6363803493.92,7309352207.89,8143966917.19
0.5,40,4671633745.39,5014096674.94,5389979010.97,4607015571.72,5588841680.42,6353010152.75,7314436946.61,8162737377.56
1,40,4674931804.28,5027525634.33,4720591663.42,4622772068.75,5600435815.78,6381997358.94,7314474522.94,8151371099.56
1.25,40,4697164509.08,5039403750.06,5441325786.25,4605037933.11,5595207341.22,6359361731.58,7316299269.25,8145591390.92
1.5,40,4669859759.94,5020896097.50,4563876524.11,4604712616.17,5587841138.75,6363714067.47,7307808466.42,8165381475.08
1.75,40,4701739995.75,5022556624.14,5294829817.64,4601671177.83,5602088478.33,6369186334.17,7294443739.00,8165137708.14
2,40,4711260460.19,5059045937.33,5303465922.97,4609294208.61,5593250080.47,6388341326.28,7309121598.61,8165300415.08
