==26700== NVPROF is profiling process 26700, command: ./StencilCudaGpu37 800 800 100 6 5
==26700== Profiling application: ./StencilCudaGpu37 800 800 100 6 5
==26700== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,
114747700.000000,966,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
114749383.000000,210,,,,,,,,,,,,,,,,,"cuDeviceGet"
114749871.000000,267,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114752375.000000,156,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114752901.000000,141,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114829778.000000,305,,,,,,,,,,,,,,,,,"cuDeviceGetCount"
114830261.000000,137,,,,,,,,,,,,,,,,,"cuDeviceGet"
114831076.000000,27410.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName"
114858782.000000,139985.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem"
114998962.000000,223,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114999317.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114999574.000000,137,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
114999853.000000,134,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115000120.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115000384.000000,22052.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115022605.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115022866.000000,122,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115023130.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115023397.000000,126,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115023653.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115023901.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115024162.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115024464.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115024736.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115024983.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115025234.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115025488.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115025738.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115025994.000000,430,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115026571.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115026823.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115027078.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115027331.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115027578.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115027825.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115028073.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115028328.000000,122,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115028581.000000,115,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115028829.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115029082.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115029338.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115029594.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115029840.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115030093.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115030342.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115030603.000000,125,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115030864.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115031125.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115031379.000000,110,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115031627.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115031880.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115032128.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115032380.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115032634.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115032881.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115033130.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115033383.000000,111,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115033630.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115033879.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115034135.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115034392.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115034642.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115034904.000000,111,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115035152.000000,122,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115035406.000000,117551.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115153171.000000,138,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115153441.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115153692.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115153949.000000,119,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115154198.000000,123,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115154463.000000,131,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115154724.000000,131,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115154991.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115155264.000000,131,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115155527.000000,112,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115155771.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115156031.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115156282.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115156530.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115156796.000000,116,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115157042.000000,129,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115157312.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115157563.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115157819.000000,114,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115158078.000000,115022.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115273276.000000,124,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115273529.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115273790.000000,120,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115274040.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115274290.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115274545.000000,117,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115274794.000000,137,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115275069.000000,524,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115275794.000000,33127.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115309114.000000,130,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115309374.000000,118,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
