#ratio,1000,2000,4000,8000
0.5,32,5927998164.72,6379789085.72,6067024501.69,9329836232.08
1,32,5988675376.33,6352784858.81,6061062524.72,9304935630.03
1.5,32,6023244043.39,6352929105.44,6079819969.97,9299555839.69
2,32,6013049720.83,6365080703.33,6040070390.42,9271896231.47
