#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,38880344360.63,27756464367.10,30335591725.78,14009369047.94
5,38880344360.63,27756464367.10,23158352836.67,12213470411.33
6,38880344360.63,27756464367.10,18744619032.89,8901510076.06
7,38880344360.63,27756464367.10,15424304542.50,8097375495.50
8,38880344360.63,27756464367.10,13425560737.22,8110087223.06
9,38880344360.63,27756464367.10,12295092491.06,8114108215.67
10,38880344360.63,27756464367.10,11499719127.61,8121325749.72
11,38880344360.63,27756464367.10,10512287946.61,7874228711.83
12,38880344360.63,27756464367.10,10139909053.67,6464913389.50
13,38880344360.63,27756464367.10,9930378051.61,6500107226.39
14,38880344360.63,27756464367.10,9472879925.61,6531355784.11
15,38880344360.63,27756464367.10,9124631075.50,6747622196.22
16,38880344360.63,27756464367.10,8904035892.78,6968949546.94
17,38880344360.63,27756464367.10,8745312869.00,7122607230.06
18,38880344360.63,27756464367.10,8592384626.33,7248949797.56
19,38880344360.63,27756464367.10,8333562400.78,7334611406.72
20,38880344360.63,27756464367.10,8008660121.06,7420015069.11
21,38880344360.63,27756464367.10,8124459911.61,7390839265.28
22,38880344360.63,27756464367.10,8294682875.67,7388496555.44
23,38880344360.63,27756464367.10,10281416880.50,7551316369.06
24,38880344360.63,27756464367.10,9829930246.72,7214859355.61
25,38880344360.63,27756464367.10,9462199034.50,7163734146.06
26,38880344360.63,27756464367.10,9129375962.72,7132583466.72
27,38880344360.63,27756464367.10,8905056081.22,7088729539.17
28,38880344360.63,27756464367.10,8834304308.78,6990768654.33
29,38880344360.63,27756464367.10,8794743763.72,6997442856.72
30,38880344360.63,27756464367.10,8952340775.28,6972891628.39
31,38880344360.63,27756464367.10,8962802901.72,6968948900.67
32,38880344360.63,27756464367.10,8874045865.67,6983622195.89
33,38880344360.63,27756464367.10,8826847051.06,7037401416.17
34,38880344360.63,27756464367.10,8846077753.78,7111323422.44
35,38880344360.63,27756464367.10,8865414812.44,7187409637.33
36,38880344360.63,27756464367.10,8910773619.61,7241369044.11
37,38880344360.63,27756464367.10,8906526296.17,7295917197.28
38,38880344360.63,27756464367.10,9015023329.44,7292054428.94
39,38880344360.63,27756464367.10,9117015951.28,7373767548.17
40,38880344360.63,27756464367.10,8834518241.50,7419618031.33
