#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,1.37508700017306,1.33013146951224,2.60034607077613
5,1,1.37508700017306,1.76161525302855,3.6941578877679
6,1,1.37508700017306,2.20234493003469,3.09370493922427
7,1,1.37508700017306,2.61050420805193,5.02728671765107
8,1,1.37508700017306,2.88024908878671,5.17844022215737
9,1,1.37508700017306,2.95122381654974,5.24513720913703
10,1,1.37508700017306,3.02619492183969,5.25711700246397
11,1,1.37508700017306,3.25255840943052,5.45094400167295
12,1,1.37508700017306,3.39020638822599,5.39845286567917
13,1,1.37508700017306,3.53173211800304,5.29284683187356
14,1,1.37508700017306,3.6462839292444,5.20049105740784
15,1,1.37508700017306,3.72509673152031,5.08398476831235
16,1,1.37508700017306,3.78990676806149,4.97901749901024
17,1,1.37508700017306,3.79484977655626,4.89646613962458
18,1,1.37508700017306,3.6533758060694,4.82576500825537
19,1,1.37508700017306,4.01373686673747,4.76013876509212
20,1,1.37508700017306,4.12376863663688,4.72205768215744
21,1,1.37508700017306,4.04015465846632,4.73399666238317
22,1,1.37508700017306,3.69840467559174,4.74277553133994
23,1,1.37508700017306,3.20313877871255,4.73940769522635
24,1,1.37508700017306,3.3596935800818,4.77228809049655
25,1,1.37508700017306,3.56480742014353,4.80419751230346
26,1,1.37508700017306,3.75939281348924,4.84696132069241
27,1,1.37508700017306,3.83476231714113,4.85729382616133
28,1,1.37508700017306,3.81333217213658,4.88798146920187
29,1,1.37508700017306,3.77101499807798,4.90190004279117
30,1,1.37508700017306,3.68058884782552,4.92550088434851
31,1,1.37508700017306,3.75608044756322,4.94007432701279
32,1,1.37508700017306,3.82571676965781,4.92746821895826
33,1,1.37508700017306,3.82755115328539,4.88573671429859
34,1,1.37508700017306,3.84432574530161,4.83796932458443
35,1,1.37508700017306,3.83410800097944,4.79335475510602
36,1,1.37508700017306,3.81937883885214,4.74349127539694
37,1,1.37508700017306,3.80192894060527,4.70549685332727
38,1,1.37508700017306,3.64414164377215,4.69143866636189
39,1,1.37508700017306,3.78166605971668,4.68153165972267
40,1,1.37508700017306,3.88480759661437,4.59504954628123
