#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,33496885102.52,23727077166.16,24551756316.67,11494230554.28
5,33496885102.52,23727077166.16,18750931272.61,10408436169.44
6,33496885102.52,23727077166.16,14980257278.44,8325643950.89
7,33496885102.52,23727077166.16,12466245402.33,6302240453.72
8,33496885102.52,23727077166.16,10907419250.28,6114728303.67
9,33496885102.52,23727077166.16,10056408528.17,6126834260.50
10,33496885102.52,23727077166.16,9554454319.83,6135303907.78
11,33496885102.52,23727077166.16,8692346376.22,6216004163.06
12,33496885102.52,23727077166.16,8349328466.94,6299501387.56
13,33496885102.52,23727077166.16,8379169589.44,6444164908.06
14,33496885102.52,23727077166.16,7844517300.72,6511628081.00
15,33496885102.52,23727077166.16,7614633833.89,6723314341.89
16,33496885102.52,23727077166.16,7360453821.39,6866472434.06
17,33496885102.52,23727077166.16,7261795702.39,6981012118.06
18,33496885102.52,23727077166.16,7090196914.67,7008545400.17
19,33496885102.52,23727077166.16,6945002213.83,7121256738.39
20,33496885102.52,23727077166.16,6585156631.67,7185868724.28
21,33496885102.52,23727077166.16,6688299443.22,7163198309.72
22,33496885102.52,23727077166.16,6864549469.78,7158355067.33
23,33496885102.52,23727077166.16,8453375258.39,7132697302.44
24,33496885102.52,23727077166.16,8139104553.89,7024196100.89
25,33496885102.52,23727077166.16,7883300571.33,7049982196.89
26,33496885102.52,23727077166.16,7529159316.72,7015297299.94
27,33496885102.52,23727077166.16,7329668633.72,6969321827.33
28,33496885102.52,23727077166.16,7267438829.67,6931637293.72
29,33496885102.52,23727077166.16,7326632729.56,6900485824.00
30,33496885102.52,23727077166.16,7291517839.22,6868460599.44
31,33496885102.52,23727077166.16,7223555927.83,6868571206.00
32,33496885102.52,23727077166.16,7216263699.11,6891309029.67
33,33496885102.52,23727077166.16,7120336306.72,6942436911.89
34,33496885102.52,23727077166.16,7103003593.56,6997392972.50
35,33496885102.52,23727077166.16,7045628494.11,7065400296.72
36,33496885102.52,23727077166.16,7074418632.50,7115378545.78
37,33496885102.52,23727077166.16,7212934504.94,7150056630.50
38,33496885102.52,23727077166.16,7119483831.11,7194194908.28
39,33496885102.52,23727077166.16,7128702818.22,7224915385.89
40,33496885102.52,23727077166.16,6668533801.61,7252036473.50
