#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1289574296.14,204501761.01,1151357638.17,205709916.39
5,1289574296.14,204501761.01,873528313.83,205683060.17
6,1289574296.14,204501761.01,696718995.22,205682689.78
7,1289574296.14,204501761.01,601015186.61,205697510.50
8,1289574296.14,204501761.01,514217521.50,205284008.50
9,1289574296.14,204501761.01,499160891.61,205689996.28
10,1289574296.14,204501761.01,454718660.44,205313182.56
11,1289574296.14,204501761.01,409069017.06,206135161.17
12,1289574296.14,204501761.01,404787209.89,205808770.00
13,1289574296.14,204501761.01,399373846.50,205800410.83
14,1289574296.14,204501761.01,376026228.78,205170219.28
15,1289574296.14,204501761.01,361966272.06,205112545.06
16,1289574296.14,204501761.01,357007053.89,205549055.33
17,1289574296.14,204501761.01,380310138.39,205105037.61
18,1289574296.14,204501761.01,339979870.11,205495014.94
19,1289574296.14,204501761.01,333454986.72,205551337.44
20,1289574296.14,204501761.01,314465371.22,205128560.00
21,1289574296.14,204501761.01,319581947.61,205718563.39
22,1289574296.14,204501761.01,324280502.22,205648589.39
23,1289574296.14,204501761.01,398733555.89,205603640.00
24,1289574296.14,204501761.01,386088115.72,206030183.11
25,1289574296.14,204501761.01,385854479.00,206017377.39
26,1289574296.14,204501761.01,348858737.61,206025714.44
27,1289574296.14,204501761.01,338089497.17,205545662.78
28,1289574296.14,204501761.01,330699485.22,205974382.17
29,1289574296.14,204501761.01,329476463.67,205526706.89
30,1289574296.14,204501761.01,329011971.22,205651169.44
31,1289574296.14,204501761.01,329181046.78,206043574.11
32,1289574296.14,204501761.01,324663678.39,205997806.78
33,1289574296.14,204501761.01,316039026.00,205964363.72
34,1289574296.14,204501761.01,315407819.83,206017083.50
35,1289574296.14,204501761.01,305606442.67,205630983.39
36,1289574296.14,204501761.01,319413077.39,206013298.44
37,1289574296.14,204501761.01,313944483.06,205775683.89
38,1289574296.14,204501761.01,302058779.33,205649778.61
39,1289574296.14,204501761.01,296144133.44,205556316.61
40,1289574296.14,204501761.01,302142853.83,205557163.44
