#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,6.32794745025497,1.16817222155239,6.26284402808834
5,1,6.32794745025497,1.53525300271722,6.24001523889641
6,1,6.32794745025497,1.90139965380145,6.25421379749752
7,1,6.32794745025497,2.28672600438626,6.26630713733061
8,1,6.32794745025497,2.53772017106885,6.26444463241242
9,1,6.32794745025497,2.7187815440052,6.2570801118332
10,1,6.32794745025497,2.98504275493048,6.25506378844496
11,1,6.32794745025497,3.35515524709515,6.27239368828926
12,1,6.32794745025497,3.5988321083521,6.27307092415703
13,1,6.32794745025497,3.60948503162426,6.25763433359444
14,1,6.32794745025497,3.58761959644883,6.26342236483912
15,1,6.32794745025497,3.67061048850178,6.27969686665182
16,1,6.32794745025497,3.83016759992717,6.26652653572961
17,1,6.32794745025497,3.86220497906253,6.26630531692036
18,1,6.32794745025497,3.34687495138464,6.27505305060611
19,1,6.32794745025497,3.97061859891202,6.27855868579812
20,1,6.32794745025497,4.12965866193707,6.27954044432725
21,1,6.32794745025497,4.15705238748829,6.25679946214539
22,1,6.32794745025497,3.97728537998595,6.2292056445689
23,1,6.32794745025497,3.47410638202646,6.23479299571958
24,1,6.32794745025497,3.68460745851595,6.23669396805264
25,1,6.32794745025497,3.81071701503333,6.23457986324559
26,1,6.32794745025497,3.95653030460431,6.19863067830446
27,1,6.32794745025497,4.03535273667466,6.24557466497473
28,1,6.32794745025497,4.13771153790939,6.24681948051801
29,1,6.32794745025497,4.18236791313269,6.2410132697916
30,1,6.32794745025497,4.14526892311866,6.22813324937117
31,1,6.32794745025497,4.24658350860788,6.23489176535447
32,1,6.32794745025497,4.14780167250952,6.24809281620003
33,1,6.32794745025497,4.13907861700936,6.23485741610282
34,1,6.32794745025497,4.16618924855921,6.23388702412
35,1,6.32794745025497,4.25690537085637,6.24732896383072
36,1,6.32794745025497,4.23140852828772,6.24257719245197
37,1,6.32794745025497,4.31566434049918,6.24601050646269
38,1,6.32794745025497,4.49445914046054,6.24247387876204
39,1,6.32794745025497,4.25657596930638,6.23530089806284
40,1,6.32794745025497,4.39333860161179,6.23343335632395
