#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,49720503196.21,46309941645.71,64254951939.25,22621985895.17
5,49720503196.21,46309941645.71,48303928286.08,20608560075.81
6,49720503196.21,46309941645.71,38664900459.39,20860572835.25
7,49720503196.21,46309941645.71,34229706269.06,21501445004.69
8,49720503196.21,46309941645.71,31554898171.83,22157660367.97
9,49720503196.21,46309941645.71,31384810676.61,25045729838.58
10,49720503196.21,46309941645.71,31582489335.61,23492361579.25
11,49720503196.21,46309941645.71,31785006328.89,23518486255.69
12,49720503196.21,46309941645.71,33124333882.94,24471838539.03
