#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,50657911125.67,37058352361.48,39762879100.67,18114130545.72
5,50657911125.67,37058352361.48,30435457932.00,14751333972.72
6,50657911125.67,37058352361.48,24264936869.06,13403936027.61
7,50657911125.67,37058352361.48,20168145165.22,13405964587.44
8,50657911125.67,37058352361.48,17660593326.22,13410553746.78
9,50657911125.67,37058352361.48,16184109575.61,13430860900.28
10,50657911125.67,37058352361.48,15317378749.83,13438951905.22
11,50657911125.67,37058352361.48,13883370180.78,8894716606.06
12,50657911125.67,37058352361.48,13418025712.78,8766150793.11
13,50657911125.67,37058352361.48,13216710059.00,8790025234.83
14,50657911125.67,37058352361.48,12545109391.50,8846147333.11
15,50657911125.67,37058352361.48,12049866653.17,9057120289.11
16,50657911125.67,37058352361.48,11784147977.00,9256292321.33
17,50657911125.67,37058352361.48,11567787041.00,9409112291.22
18,50657911125.67,37058352361.48,11368901874.78,9579646251.56
19,50657911125.67,37058352361.48,11006068864.94,9677871020.50
20,50657911125.67,37058352361.48,10667545215.39,9801208680.28
21,50657911125.67,37058352361.48,10832035336.72,9783536702.83
22,50657911125.67,37058352361.48,11099944776.67,9770422662.00
23,50657911125.67,37058352361.48,13908463668.44,10112749545.44
24,50657911125.67,37058352361.48,13352466459.06,9746369964.78
25,50657911125.67,37058352361.48,12871430720.11,9635142703.61
26,50657911125.67,37058352361.48,12445949072.06,9541975280.56
27,50657911125.67,37058352361.48,12075059273.61,9487742299.67
28,50657911125.67,37058352361.48,11957735628.33,9451391268.78
29,50657911125.67,37058352361.48,12112429308.61,9428558873.61
30,50657911125.67,37058352361.48,12329410521.44,9592494176.78
31,50657911125.67,37058352361.48,12265563002.44,9491675765.56
32,50657911125.67,37058352361.48,12233613927.67,9382132474.39
33,50657911125.67,37058352361.48,12195093059.78,9489540651.44
34,50657911125.67,37058352361.48,12132276181.33,9579077162.44
35,50657911125.67,37058352361.48,12236446675.94,9683646471.56
36,50657911125.67,37058352361.48,12148023305.94,9699839505.94
37,50657911125.67,37058352361.48,12397083532.56,9788561726.94
38,50657911125.67,37058352361.48,12200900467.28,9906632386.83
39,50657911125.67,37058352361.48,12013349965.94,9933086613.11
40,50657911125.67,37058352361.48,12246578775.17,9927289402.83
