#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,7.54803706897282,1.32607263396532,7.54545995777815
5,1,7.54803706897282,1.7533586959773,7.53883530264455
6,1,7.54803706897282,2.19742248400194,7.52736669928258
7,1,7.54803706897282,2.60134172246576,7.54198459135199
8,1,7.54803706897282,2.90633314156972,7.54234034745504
9,1,7.54803706897282,3.20397928941798,7.54323143767733
10,1,7.54803706897282,3.35267545741708,7.54408446514603
11,1,7.54803706897282,3.61930176999314,7.51893110395132
12,1,7.54803706897282,3.71881112058236,7.53299186337094
13,1,7.54803706897282,3.83453838017286,7.5198436586094
14,1,7.54803706897282,4.00949897718056,7.54605107379262
15,1,7.54803706897282,3.92348559115718,7.52944672060735
16,1,7.54803706897282,4.13282176951471,7.53135793300708
17,1,7.54803706897282,4.18736884668956,7.53102139477826
18,1,7.54803706897282,4.2538676159532,7.54371089913438
19,1,7.54803706897282,4.39829553990293,7.54518684843505
20,1,7.54803706897282,4.47040518391005,7.52886309159178
21,1,7.54803706897282,4.46832182693251,7.54175048373147
22,1,7.54803706897282,4.26000520746168,7.53285779594442
23,1,7.54803706897282,3.78522705227348,7.53947203888522
24,1,7.54803706897282,3.78362641515972,7.52518437920949
25,1,7.54803706897282,4.06857211117075,7.53907548808468
26,1,7.54803706897282,4.20634361604339,7.53979839663688
27,1,7.54803706897282,4.35832361730532,7.53862458264594
28,1,7.54803706897282,4.27464692817394,7.53828890684568
29,1,7.54803706897282,4.30167213176478,7.52506778304972
30,1,7.54803706897282,4.28701833301341,7.52511409126027
31,1,7.54803706897282,4.36803455090287,7.5223985158831
32,1,7.54803706897282,4.38159365402809,7.52315936784741
33,1,7.54803706897282,4.30588219308365,7.53881772691457
34,1,7.54803706897282,4.41735411480785,7.53879297006868
35,1,7.54803706897282,4.39888818528068,7.52338878004569
36,1,7.54803706897282,4.51559794267209,7.53616447199669
37,1,7.54803706897282,4.46625515890903,7.52452611242257
38,1,7.54803706897282,4.54139474847466,7.5244649218533
39,1,7.54803706897282,4.49961813661102,7.53783155161555
40,1,7.54803706897282,4.73886410653859,7.52428495949375
