#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,13576412013.08,1798335088.84,10313738568.11,1799260687.56
5,13576412013.08,1798335088.84,7773519937.06,1802773152.89
6,13576412013.08,1798335088.84,6221278248.22,1799397843.61
7,13576412013.08,1798335088.84,5241218793.06,1802732307.39
8,13576412013.08,1798335088.84,4571774846.11,1799186961.78
9,13576412013.08,1798335088.84,4205985195.22,1802729139.61
10,13576412013.08,1798335088.84,3999322828.22,1799482159.39
11,13576412013.08,1798335088.84,3676318037.61,1805880362.33
12,13576412013.08,1798335088.84,3601741387.50,1805802841.06
13,13576412013.08,1798335088.84,3478454233.11,1805187489.39
14,13576412013.08,1798335088.84,3397510225.72,1798954742.67
15,13576412013.08,1798335088.84,3234726636.61,1802754087.22
16,13576412013.08,1798335088.84,3166729197.11,1802577475.67
17,13576412013.08,1798335088.84,3112639228.89,1799441291.56
18,13576412013.08,1798335088.84,3060110454.00,1798989268.89
19,13576412013.08,1798335088.84,2961409965.06,1799076816.78
20,13576412013.08,1798335088.84,2859590266.78,1802943400.44
21,13576412013.08,1798335088.84,2903314501.00,1798959367.33
22,13576412013.08,1798335088.84,2939729014.94,1800750727.67
23,13576412013.08,1798335088.84,3594220186.61,1800295203.72
24,13576412013.08,1798335088.84,3421669751.11,1800476672.89
25,13576412013.08,1798335088.84,3325791719.94,1799981440.78
26,13576412013.08,1798335088.84,3220349909.44,1803974283.89
27,13576412013.08,1798335088.84,3157991814.11,1803905528.39
28,13576412013.08,1798335088.84,3121212002.33,1800332555.89
29,13576412013.08,1798335088.84,3074446319.78,1804114366.61
30,13576412013.08,1798335088.84,3049883017.67,1800354597.89
31,13576412013.08,1798335088.84,3050169914.06,1804389932.61
32,13576412013.08,1798335088.84,3081204586.22,1803718169.44
33,13576412013.08,1798335088.84,3017354179.78,1803960750.44
34,13576412013.08,1798335088.84,3152520731.83,1800122147.56
35,13576412013.08,1798335088.84,3031511060.17,1800251127.89
36,13576412013.08,1798335088.84,2920203249.56,1804018262.44
37,13576412013.08,1798335088.84,2929231203.61,1804338777.78
38,13576412013.08,1798335088.84,3046357354.61,1804225510.06
39,13576412013.08,1798335088.84,3013473226.61,1804135336.11
40,13576412013.08,1798335088.84,2973388267.56,1803610318.06
