7,1,8,1000,0.125,9987166925,9994165081,10016336415,10016929994,10017210927,10018534554,10073001147,10074223554,10075698281,10085788002,10086534366,10087935317,10099935183,10104691783,10143043332,10145460210,10147863765,10155287091,10074366263,10074580658,10075542002,10083328982,10085111188,10086122899,10121323110,10131906087,10133754611,10148926634,10148971158,10150731329,10153672875,10181732761,10208479990,10226388827,10477327048,10539359793,10100273462,10100546052,10101936007,10109151658,10115761181,10130319163,10142687406,10143895662,10150308166,10160764594,10160895913,10162421579,10163093525,10163329996,10258996366,10299566659,10614691290,10617759145,10088814631,10089020288,10089753327,10104685190,10130135468,10132200433,10145015330,10151753043,10153152918,10154954098,10155646565,10172414049,10212641292,10259749877,10294178742,10445583682,10495071670,10585577980,10074462053,10082153256,10084122366,10085591638,10097743378,10122237825,10132610129,10144986153,10145051952,10145257214,10174048770,10227828925,10243588267,10254519169,10427601258,10506859526,10549149880,10571290842
7,1,8,1000,0.25,10069681413,10083285115,10096115985,10113343854,10115424476,10117396190,10127180347,10128203326,10137987397,10140339785,10144899808,10409245594,10471576297,10502028074,10653701479,10764416797,11078999114,11092500306,10083374437,10090892032,10091713691,10121342067,10147857406,10148662172,10149617839,10153921024,10207380881,10332119994,10345799550,10386003072,10468227319,10689290523,10833066290,10841316575,11001632742,11128589943,10072853553,10073034327,10075207694,10086656756,10095009057,10115620251,10122868450,10124094881,10138843011,10141261694,10143799935,10146322223,10188536793,10473598722,11025339544,11044704806,11097640353,11104318956,10075716826,10076632995,10080718626,10083842172,10117845654,10144392312,10146087180,10147126650,10147222769,10229222934,10331284718,10361819924,10427267832,10693682322,10754144765,10758603393,10975369025,10987802912,10072889553,10075397071,10087874673,10100882317,10103926891,10117922271,10122070677,10131417136,10133836393,10144937778,10145005304,10148739014,10166967903,10347386405,10609802302,10777896570,11021973330,11081036343
7,1,8,1000,0.5,10250838582,10251674219,10253188668,10262011451,10262273669,10263311242,10263743314,10266990432,10268023575,10277851327,10278454007,10354233322,10433776111,10529880673,10556705641,10728677670,10776019474,10819136835,10321226934,10324775709,10324933323,10341561692,10343807764,10344459368,10344676613,10348932260,10379996830,10436540554,10481741898,10518518255,10538118384,10705020082,10705140733,10715067745,10778457591,10852291903,10246315960,10249133908,10251987507,10253642249,10253768567,10255703482,10255933950,10257728791,10315142380,10334949571,10427370881,10448660883,10475731741,10504513697,10553654494,10573699029,10657972644,10775213562,10251250345,10251977266,10254144150,10254441629,10260744429,10261257893,10265365409,10265667367,10269071090,10275542205,10368962658,10400714405,10452756921,10482137352,10545941107,10614008153,10752067010,10814271852,10264764617,10269153626,10269481689,10271855862,10279057455,10281763612,10283688584,10308172331,10334771126,10349987108,10405692036,10444116510,10499526489,10545744765,10585889499,10627431272,10668744929,10774437204
