#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,2506438462.47,277645379.92,2470745268.81,315260920.31
5,2506438462.47,277645379.92,2456875538.22,315646828.61
6,2506438462.47,277645379.92,2373892775.89,315986639.97
7,2506438462.47,277645379.92,2408392751.78,316092643.92
8,2506438462.47,277645379.92,2568342593.75,322989217.97
