==7035== NVPROF is profiling process 7035, command: ./StencilCudaGpu37 200 200 200 8 5
==7035== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==7035== Profiling application: ./StencilCudaGpu37 200 200 200 8 5
==7035== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,KB,MB,GB/s,,,,,,,
115807906.000000,1127.000000,,,,,,,,,,,,,,,,,"cuDeviceGetCount",1
115809865.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetCount",2
115817617.000000,433,,,,,,,,,,,,,,,,,"cuDeviceGet",3
115818527.000000,285,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115820729.000000,213,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115821366.000000,200,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",6
116147080.000000,598,,,,,,,,,,,,,,,,,"cuDeviceGet",7
116147944.000000,213,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",8
116158336.000000,299,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",9
116159170.000000,202,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",10
116211152.000000,408,,,,,,,,,,,,,,,,,"cuDeviceGetCount",11
116211819.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGet",12
116212742.000000,35024.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName",13
116248517.000000,101094.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem",14
116350105.000000,366,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",15
116350672.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",16
116351059.000000,212,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",17
116351493.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",18
116351879.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",19
116352257.000000,28790.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",20
116381527.000000,214,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",21
116381950.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",22
116382331.000000,186,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",23
116382714.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",24
116383088.000000,185,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",25
116383479.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",26
116383853.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",27
116384232.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",28
116384606.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",29
116384979.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",30
116385365.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",31
116385736.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",32
116386130.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",33
116386514.000000,244,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",34
116386964.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",35
116387334.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",36
116387718.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",37
116388094.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",38
116388478.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",39
116388855.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",40
116389240.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",41
116389626.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",42
116390005.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",43
116390387.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",44
116390757.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",45
116391133.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",46
116391520.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",47
116391890.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",48
116392275.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",49
116392653.000000,190,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",50
116393041.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",51
116393415.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",52
116393804.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",53
116394198.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",54
116394570.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",55
116394951.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",56
116395324.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",57
116395702.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",58
116396078.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",59
116396463.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",60
116396841.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",61
116397212.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",62
116397594.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",63
116397970.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",64
116398350.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",65
116398727.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",66
116399105.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",67
116399477.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",68
116399846.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",69
116400229.000000,138847.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",70
116539645.000000,216,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",71
116540058.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",72
116540438.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",73
116540815.000000,172,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",74
116541183.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",75
116541562.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",76
116541945.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",77
116542317.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",78
116542697.000000,169,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",79
116543063.000000,170,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",80
116543434.000000,179,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",81
116543803.000000,250,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",82
116544259.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",83
116544634.000000,182,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",84
116545020.000000,174,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",85
116545391.000000,187,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",86
116545776.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",87
116546147.000000,184,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",88
116546522.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",89
116546907.000000,137422.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",90
116684838.000000,216,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",91
116685253.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",92
116685634.000000,191,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",93
116686023.000000,172,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",94
116686393.000000,194,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",95
116686782.000000,173,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",96
116687158.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",97
116687543.000000,551,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",98
116688303.000000,36618.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",99
116725454.000000,220,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",100
116725877.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",101
116726265.000000,510,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",102
116726971.000000,176,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",103
116727349.000000,262,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",104
116727823.000000,180,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",105
116728226.000000,211,,,,,,,,,,,,,,,,,"cuDeviceGet",106
116728961.000000,33742.000000,,,,,,,,,,,,,,,,,"cuDeviceGetName",107
116763216.000000,49732.000000,,,,,,,,,,,,,,,,,"cuDeviceTotalMem",108
116813386.000000,270,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",109
116813852.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",110
116814219.000000,193,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",111
116814615.000000,196,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",112
116815000.000000,177,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",113
116815374.000000,32224.000000,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",114
116848061.000000,213,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",115
116848478.000000,172,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",116
116848855.000000,181,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",117
116849234.000000,172,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",118
116849602.000000,171,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",119
116849970.000000,188,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",120
116850356.000000,168,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",121
116850721.000000,168,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",122
116851087.000000,169,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",123
116851453.000000,166,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",124
116851817.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",125
116852180.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",126
116852556.000000,172,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",127
116852925.000000,183,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",128
116853312.000000,168,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",129
116853677.000000,169,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",130
116854043.000000,175,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",131
116854415.000000,178,,,,,,,,,,,,,,,,,"cuDeviceGetAttribute",132
