==11292== NVPROF is profiling process 11292, command: ./StencilCudaGpu37 800 800 400 10 5
==11292== Warning: Unified Memory Profiling is not supported on this device. System requirements for unified memory can be found at: http://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#um-requirements
==11292== Profiling application: ./StencilCudaGpu37 800 800 400 10 5
==11292== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ns,ns,,,,,,,,B,B,,,,,
115260430.000000,1193.000000,,,,,,,,,,,,,"cuDeviceGetCount",1
115262412.000000,201,,,,,,,,,,,,,"cuDeviceGetCount",2
115272680.000000,579,,,,,,,,,,,,,"cuDeviceGet",3
115273702.000000,342,,,,,,,,,,,,,"cuDeviceGetAttribute",4
115276048.000000,236,,,,,,,,,,,,,"cuDeviceGetAttribute",5
115276783.000000,215,,,,,,,,,,,,,"cuDeviceGetAttribute",6
115667340.000000,578,,,,,,,,,,,,,"cuDeviceGet",7
115668188.000000,191,,,,,,,,,,,,,"cuDeviceGetAttribute",8
115668726.000000,169,,,,,,,,,,,,,"cuDeviceGetAttribute",9
115669211.000000,190,,,,,,,,,,,,,"cuDeviceGetAttribute",10
115705731.000000,344,,,,,,,,,,,,,"cuDeviceGetCount",11
115706329.000000,199,,,,,,,,,,,,,"cuDeviceGet",12
115707406.000000,63647.000000,,,,,,,,,,,,,"cuDeviceGetName",13
115772177.000000,101111.000000,,,,,,,,,,,,,"cuDeviceTotalMem",14
115873792.000000,341,,,,,,,,,,,,,"cuDeviceGetAttribute",15
115874335.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",16
115874709.000000,221,,,,,,,,,,,,,"cuDeviceGetAttribute",17
115875137.000000,202,,,,,,,,,,,,,"cuDeviceGetAttribute",18
115875573.000000,202,,,,,,,,,,,,,"cuDeviceGetAttribute",19
115875979.000000,28907.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",20
115905375.000000,214,,,,,,,,,,,,,"cuDeviceGetAttribute",21
115905786.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",22
115906167.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",23
115906555.000000,193,,,,,,,,,,,,,"cuDeviceGetAttribute",24
115906937.000000,194,,,,,,,,,,,,,"cuDeviceGetAttribute",25
115907346.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",26
115907724.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",27
115908105.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",28
115908490.000000,191,,,,,,,,,,,,,"cuDeviceGetAttribute",29
115908876.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",30
115909253.000000,194,,,,,,,,,,,,,"cuDeviceGetAttribute",31
115909652.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",32
115910035.000000,191,,,,,,,,,,,,,"cuDeviceGetAttribute",33
115910428.000000,251,,,,,,,,,,,,,"cuDeviceGetAttribute",34
115910878.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",35
115911271.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",36
115911647.000000,192,,,,,,,,,,,,,"cuDeviceGetAttribute",37
115912037.000000,240,,,,,,,,,,,,,"cuDeviceGetAttribute",38
115912478.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",39
115912867.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",40
115913241.000000,191,,,,,,,,,,,,,"cuDeviceGetAttribute",41
115913635.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",42
115914012.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",43
115914392.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",44
115914761.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",45
115915145.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",46
115915520.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",47
115915901.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",48
115916273.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",49
115916663.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",50
115917044.000000,189,,,,,,,,,,,,,"cuDeviceGetAttribute",51
115917432.000000,194,,,,,,,,,,,,,"cuDeviceGetAttribute",52
115917821.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",53
115918194.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",54
115918563.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",55
115918953.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",56
115919319.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",57
115919703.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",58
115920079.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",59
115920464.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",60
115920836.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",61
115921207.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",62
115921588.000000,199,,,,,,,,,,,,,"cuDeviceGetAttribute",63
115921988.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",64
115922365.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",65
115922745.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",66
115923115.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",67
115923503.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",68
115923871.000000,190,,,,,,,,,,,,,"cuDeviceGetAttribute",69
115924262.000000,150325.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",70
116075185.000000,207,,,,,,,,,,,,,"cuDeviceGetAttribute",71
116075575.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",72
116075930.000000,166,,,,,,,,,,,,,"cuDeviceGetAttribute",73
116076285.000000,168,,,,,,,,,,,,,"cuDeviceGetAttribute",74
116076644.000000,169,,,,,,,,,,,,,"cuDeviceGetAttribute",75
116077005.000000,190,,,,,,,,,,,,,"cuDeviceGetAttribute",76
116077385.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",77
116077755.000000,169,,,,,,,,,,,,,"cuDeviceGetAttribute",78
116078117.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",79
116078480.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",80
116078844.000000,166,,,,,,,,,,,,,"cuDeviceGetAttribute",81
116079201.000000,243,,,,,,,,,,,,,"cuDeviceGetAttribute",82
116079639.000000,165,,,,,,,,,,,,,"cuDeviceGetAttribute",83
116079997.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",84
116080363.000000,165,,,,,,,,,,,,,"cuDeviceGetAttribute",85
116080715.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",86
116081078.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",87
116081441.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",88
116081812.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",89
116082183.000000,134688.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",90
116217357.000000,199,,,,,,,,,,,,,"cuDeviceGetAttribute",91
116217752.000000,177,,,,,,,,,,,,,"cuDeviceGetAttribute",92
116218119.000000,12423.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",93
116230898.000000,198,,,,,,,,,,,,,"cuDeviceGetAttribute",94
116231282.000000,290,,,,,,,,,,,,,"cuDeviceGetAttribute",95
116231776.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",96
116232151.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",97
116232536.000000,567,,,,,,,,,,,,,"cuDeviceGetAttribute",98
116233298.000000,37181.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",99
116271008.000000,230,,,,,,,,,,,,,"cuDeviceGetAttribute",100
116271434.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",101
116271811.000000,505,,,,,,,,,,,,,"cuDeviceGetAttribute",102
116272519.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",103
116272891.000000,221,,,,,,,,,,,,,"cuDeviceGetAttribute",104
116273307.000000,182,,,,,,,,,,,,,"cuDeviceGetAttribute",105
116273720.000000,230,,,,,,,,,,,,,"cuDeviceGet",106
116274523.000000,33633.000000,,,,,,,,,,,,,"cuDeviceGetName",107
116308700.000000,49906.000000,,,,,,,,,,,,,"cuDeviceTotalMem",108
116359069.000000,215,,,,,,,,,,,,,"cuDeviceGetAttribute",109
116359479.000000,193,,,,,,,,,,,,,"cuDeviceGetAttribute",110
116359869.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",111
116360238.000000,201,,,,,,,,,,,,,"cuDeviceGetAttribute",112
116360640.000000,191,,,,,,,,,,,,,"cuDeviceGetAttribute",113
116361026.000000,32290.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",114
116393778.000000,223,,,,,,,,,,,,,"cuDeviceGetAttribute",115
116394198.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",116
116394568.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",117
116394937.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",118
116395305.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",119
116395690.000000,189,,,,,,,,,,,,,"cuDeviceGetAttribute",120
116396075.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",121
116396441.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",122
116396809.000000,192,,,,,,,,,,,,,"cuDeviceGetAttribute",123
116397196.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",124
116397577.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",125
116397942.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",126
116398316.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",127
116398691.000000,183,,,,,,,,,,,,,"cuDeviceGetAttribute",128
116399061.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",129
116399434.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",130
116399808.000000,189,,,,,,,,,,,,,"cuDeviceGetAttribute",131
116400192.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",132
116400569.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",133
116400937.000000,181,,,,,,,,,,,,,"cuDeviceGetAttribute",134
116401314.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",135
116401687.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",136
116402057.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",137
116402431.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",138
116402801.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",139
116403174.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",140
116403554.000000,176,,,,,,,,,,,,,"cuDeviceGetAttribute",141
116403924.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",142
116404299.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",143
116404672.000000,184,,,,,,,,,,,,,"cuDeviceGetAttribute",144
116405055.000000,186,,,,,,,,,,,,,"cuDeviceGetAttribute",145
116405438.000000,197,,,,,,,,,,,,,"cuDeviceGetAttribute",146
116405829.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",147
116406195.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",148
116406568.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",149
116406946.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",150
116407316.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",151
116407683.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",152
116408048.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",153
116408427.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",154
116408797.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",155
116409166.000000,185,,,,,,,,,,,,,"cuDeviceGetAttribute",156
116409546.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",157
116409913.000000,180,,,,,,,,,,,,,"cuDeviceGetAttribute",158
116410294.000000,187,,,,,,,,,,,,,"cuDeviceGetAttribute",159
116410675.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",160
116411047.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",161
116411425.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",162
116411795.000000,191,,,,,,,,,,,,,"cuDeviceGetAttribute",163
116412187.000000,167346.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",164
116580033.000000,216,,,,,,,,,,,,,"cuDeviceGetAttribute",165
116580429.000000,172,,,,,,,,,,,,,"cuDeviceGetAttribute",166
116580782.000000,164,,,,,,,,,,,,,"cuDeviceGetAttribute",167
116581132.000000,168,,,,,,,,,,,,,"cuDeviceGetAttribute",168
116581486.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",169
116581849.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",170
116582211.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",171
116582567.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",172
116582926.000000,165,,,,,,,,,,,,,"cuDeviceGetAttribute",173
116583284.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",174
116583648.000000,166,,,,,,,,,,,,,"cuDeviceGetAttribute",175
116584005.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",176
116584375.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",177
116584733.000000,168,,,,,,,,,,,,,"cuDeviceGetAttribute",178
116585093.000000,166,,,,,,,,,,,,,"cuDeviceGetAttribute",179
116585444.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",180
116585802.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",181
116586157.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",182
116586520.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",183
116586877.000000,152308.000000,,,,,,,,,,,,,"cuDeviceGetAttribute",184
116739666.000000,215,,,,,,,,,,,,,"cuDeviceGetAttribute",185
116740070.000000,178,,,,,,,,,,,,,"cuDeviceGetAttribute",186
116740440.000000,167,,,,,,,,,,,,,"cuDeviceGetAttribute",187
116740799.000000,171,,,,,,,,,,,,,"cuDeviceGetAttribute",188
116741155.000000,170,,,,,,,,,,,,,"cuDeviceGetAttribute",189
116741511.000000,173,,,,,,,,,,,,,"cuDeviceGetAttribute",190
116741876.000000,174,,,,,,,,,,,,,"cuDeviceGetAttribute",191
116742238.000000,360,,,,,,,,,,,,,"cuDeviceGetAttribute",192
116742785.000000,188,,,,,,,,,,,,,"cuDeviceGetAttribute",193
116743162.000000,164,,,,,,,,,,,,,"cuDeviceGetAttribute",194
116743513.000000,179,,,,,,,,,,,,,"cuDeviceGetAttribute",195
116743877.000000,243,,,,,,,,,,,,,"cuDeviceGetAttribute",196
116744308.000000,168,,,,,,,,,,,,,"cuDeviceGetAttribute",197
116744664.000000,200,,,,,,,,,,,,,"cuDeviceGetAttribute",198
116745047.000000,175,,,,,,,,,,,,,"cuDeviceGetAttribute",199
116747823.000000,461463150.000000,,,,,,,,,,,,,"cudaMallocHost",200
578213635.000000,365332873.000000,,,,,,,,,,,,,"cudaMallocHost",201
2265440217.000000,1948.000000,,,,,,,,,,,,,"cudaGetDeviceCount",202
2265442596.000000,493086.000000,,,,,,,,,,,,,"cudaGetDeviceProperties",203
2265936488.000000,144857.000000,,,,,,,,,,,,,"cudaMemGetInfo",204
======== Error: Application returned non-zero code 255
