#ratio,1000,2000,4000,8000
0.5,12,9085080977.61,10030451905.21,8270331457.09,12891322093.69
1,12,9097600113.67,9879801909.42,8220063587.93,12890470021.19
1.5,12,8232899911.61,10757444869.66,9636847333.46,12883623138.13
2,12,8291260955.18,8223122652.24,9728412352.30,12889384628.87
