#ratio,1000,2000,4000,8000
0.5,40,4891854787.97,5311193913.53,4795991629.19,8582511235.86
1,40,4925382348.03,5314161581.58,4838011705.31,8576960895.69
1.5,40,4922771805.17,5307789609.64,4799325459.22,8575816556.61
2,40,4970098518.83,5343261792.06,4802873579.92,8604395536.50
