#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,11990013343.53,1829613270.70,16000182840.08,1828838771.42
5,11990013343.53,1829613270.70,12340343874.47,1828731232.33
6,11990013343.53,1829613270.70,9950881908.42,1829921433.06
7,11990013343.53,1829613270.70,8686371537.44,1829913316.61
8,11990013343.53,1829613270.70,7801212891.97,1831601288.56
9,11990013343.53,1829613270.70,6431902769.50,1828486697.83
10,11990013343.53,1829613270.70,5763786509.58,1829599648.53
11,11990013343.53,1829613270.70,5249302267.19,1828576149.17
12,11990013343.53,1829613270.70,4931880256.31,1829869647.14
13,11990013343.53,1829613270.70,4492093871.75,1828636470.25
14,11990013343.53,1829613270.70,4292499375.56,1829685545.00
15,11990013343.53,1829613270.70,3964753278.72,1829419941.06
16,11990013343.53,1829613270.70,5733508931.97,1832620035.78
17,11990013343.53,1829613270.70,3714099137.28,1828047281.56
18,11990013343.53,1829613270.70,3753060361.36,1831038787.53
19,11990013343.53,1829613270.70,4712379121.97,1829652025.75
20,11990013343.53,1829613270.70,4562656500.64,1829414784.14
21,11990013343.53,1829613270.70,4336704286.97,1829840578.94
22,11990013343.53,1829613270.70,4222193238.11,1829752894.69
23,11990013343.53,1829613270.70,4076733431.83,1829159325.31
24,11990013343.53,1829613270.70,3996361916.64,1829348172.53
25,11990013343.53,1829613270.70,3803112262.56,1831334483.58
26,11990013343.53,1829613270.70,3699142978.69,1829298746.94
27,11990013343.53,1829613270.70,3592788659.61,1831082381.19
28,11990013343.53,1829613270.70,3530384734.42,1830837394.31
29,11990013343.53,1829613270.70,3416628167.25,1831075619.53
30,11990013343.53,1829613270.70,3304323706.08,1829813201.92
31,11990013343.53,1829613270.70,3189560808.17,1830889406.75
32,11990013343.53,1829613270.70,3159949029.31,1831293116.17
