#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,66246448595.10,53829783668.98,86930616500.58,31598998065.72
5,66246448595.10,53829783668.98,67217147912.25,26809532358.19
6,66246448595.10,53829783668.98,54033377985.53,23933608441.28
7,66246448595.10,53829783668.98,47485497464.56,19642990780.81
8,66246448595.10,53829783668.98,44467373933.78,22035037705.86
9,66246448595.10,53829783668.98,36535142945.97,16283179597.94
10,66246448595.10,53829783668.98,32338467585.08,14637475902.50
11,66246448595.10,53829783668.98,28720168677.56,13748238482.44
12,66246448595.10,53829783668.98,26544000398.36,15021635289.08
13,66246448595.10,53829783668.98,24964083495.50,16127796523.44
14,66246448595.10,53829783668.98,23995556378.03,16910520401.42
15,66246448595.10,53829783668.98,22992646921.64,17508437040.67
16,66246448595.10,53829783668.98,35914216215.03,19571076701.58
17,66246448595.10,53829783668.98,22456049827.11,17905111544.08
18,66246448595.10,53829783668.98,21715647470.33,17874017669.03
19,66246448595.10,53829783668.98,27004182857.19,17790686186.81
20,66246448595.10,53829783668.98,25816847270.75,17731114816.97
21,66246448595.10,53829783668.98,24969253234.03,17605647192.33
22,66246448595.10,53829783668.98,24254291897.81,17581043556.03
23,66246448595.10,53829783668.98,23945395496.61,17379486395.33
24,66246448595.10,53829783668.98,23671611159.94,17167333224.11
25,66246448595.10,53829783668.98,22809442761.06,17276147463.17
26,66246448595.10,53829783668.98,21928998575.72,17379512156.00
27,66246448595.10,53829783668.98,21498402353.00,17718501915.17
28,66246448595.10,53829783668.98,20823122656.11,18245575734.56
29,66246448595.10,53829783668.98,20376041143.78,18652495954.61
30,66246448595.10,53829783668.98,20198016585.47,18931206180.25
31,66246448595.10,53829783668.98,19355559438.08,19285229273.00
32,66246448595.10,53829783668.98,18458023085.81,19582127979.89
