#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,4030660348.48,667186042.59,5747297994.67,668062287.39
5,4030660348.48,667186042.59,4443074554.06,667612813.08
6,4030660348.48,667186042.59,3583685566.19,667685012.89
7,4030660348.48,667186042.59,3127448347.67,667936588.61
8,4030660348.48,667186042.59,2893022096.42,667606690.17
9,4030660348.48,667186042.59,2312734236.28,667756851.11
10,4030660348.48,667186042.59,2059907388.14,667405338.44
11,4030660348.48,667186042.59,1873196330.78,667305703.42
12,4030660348.48,667186042.59,1797783335.69,667891654.92
13,4030660348.48,667186042.59,1618943658.92,667838347.11
14,4030660348.48,667186042.59,1540439983.94,667389305.17
15,4030660348.48,667186042.59,1507810662.86,667301662.86
16,4030660348.48,667186042.59,2224630084.78,668945158.92
17,4030660348.48,667186042.59,1333027476.28,668340559.42
18,4030660348.48,667186042.59,1359928901.36,668441607.19
19,4030660348.48,667186042.59,1686427459.25,668197758.86
20,4030660348.48,667186042.59,1648609303.44,668329506.22
21,4030660348.48,667186042.59,1555560116.08,669219421.06
22,4030660348.48,667186042.59,1510283139.61,667729009.25
23,4030660348.48,667186042.59,1493628849.47,668287012.86
24,4030660348.48,667186042.59,1420944916.47,668136311.86
25,4030660348.48,667186042.59,1358974760.17,668323448.83
26,4030660348.48,667186042.59,1316303541.94,668305998.31
27,4030660348.48,667186042.59,1317761155.75,668194522.17
28,4030660348.48,667186042.59,1249693891.97,667734012.72
29,4030660348.48,667186042.59,1226233660.22,667882070.03
30,4030660348.48,667186042.59,1195310364.08,667799125.17
31,4030660348.48,667186042.59,1148623552.03,667874109.22
32,4030660348.48,667186042.59,1159395409.64,667819243.61
