#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,73104600913.33,60697382761.48,96973061026.72,38770634209.92
5,73104600913.33,60697382761.48,75214688734.31,31842630914.25
6,73104600913.33,60697382761.48,60456892163.50,24737753465.31
7,73104600913.33,60697382761.48,52838942045.67,22876536276.75
8,73104600913.33,60697382761.48,47536675109.44,21964819198.81
9,73104600913.33,60697382761.48,39175459133.11,18325564312.19
10,73104600913.33,60697382761.48,35124128286.61,18355818455.86
11,73104600913.33,60697382761.48,31994277124.28,18735069083.83
12,73104600913.33,60697382761.48,29510106372.28,15188817797.22
13,73104600913.33,60697382761.48,27461330629.69,16543564897.22
14,73104600913.33,60697382761.48,25780370488.89,17391602800.94
15,73104600913.33,60697382761.48,24099373095.64,18073498604.69
16,73104600913.33,60697382761.48,40184490166.58,21584275124.28
17,73104600913.33,60697382761.48,22492887266.56,18550135783.03
18,73104600913.33,60697382761.48,22908211851.69,18482454989.56
19,73104600913.33,60697382761.48,29575081535.75,18375046163.22
20,73104600913.33,60697382761.48,28419206922.69,18396263460.19
21,73104600913.33,60697382761.48,27711745290.83,18308898669.33
22,73104600913.33,60697382761.48,27113662955.25,18135170342.97
23,73104600913.33,60697382761.48,26789365098.67,17926393884.00
24,73104600913.33,60697382761.48,26737892561.03,17715935223.03
25,73104600913.33,60697382761.48,25924372026.39,17845513989.06
26,73104600913.33,60697382761.48,24967979525.22,17940407161.75
27,73104600913.33,60697382761.48,24288593062.33,18433542281.67
28,73104600913.33,60697382761.48,23739783532.78,18933087878.28
29,73104600913.33,60697382761.48,23318751733.00,19444805642.97
30,73104600913.33,60697382761.48,22765719037.31,19801052690.81
31,73104600913.33,60697382761.48,22096548899.89,20198642550.47
32,73104600913.33,60697382761.48,21181777910.25,20606500125.31
