#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,1,6.58286157356007,0.751052471388417,6.57618990495594
5,1,6.58286157356007,0.975029424008161,6.57715034135104
6,1,6.58286157356007,1.20704888757886,6.58135429425954
7,1,6.58286157356007,1.38996233481812,6.57924646488349
8,1,6.58286157356007,1.53396365478209,6.58069123628725
9,1,6.58286157356007,1.87663452379315,6.5823718130454
10,1,6.58286157356007,2.08659383071449,6.57456133566488
11,1,6.58286157356007,2.27817458350053,6.58357879875782
12,1,6.58286157356007,2.45083442470763,6.57239178499633
13,1,6.58286157356007,2.66518570809807,6.57966755357404
14,1,6.58286157356007,2.84950455923697,6.58288511090578
15,1,6.58286157356007,3.04744706953369,6.58597456535722
16,1,6.58286157356007,2.08014838072011,6.57440482959281
17,1,6.58286157356007,3.24971290752125,6.5837951067442
18,1,6.58286157356007,3.24073968654121,6.57795781121078
19,1,6.58286157356007,2.49162358521747,6.57754482765115
20,1,6.58286157356007,2.56076669738492,6.57486657533014
21,1,6.58286157356007,2.75883585466377,6.57887992425719
22,1,6.58286157356007,2.81979805783026,6.57942516400038
23,1,6.58286157356007,2.93719299968534,6.57402905304704
24,1,6.58286157356007,2.97329190056293,6.57281150110068
25,1,6.58286157356007,3.1361061720807,6.57995887271969
26,1,6.58286157356007,3.25527340403698,6.56974999424701
27,1,6.58286157356007,3.37260333450563,6.57969005121743
28,1,6.58286157356007,3.46575275944352,6.57344526281964
29,1,6.58286157356007,3.48857841420952,6.57901986823653
30,1,6.58286157356007,3.50124171719799,6.57464402035572
31,1,6.58286157356007,3.72180310748906,6.57831317861978
32,1,6.58286157356007,3.82772045695542,6.57384456831502
