#cores,StencilSEQ,StencilCUDA,StencilCudaCpu,StencilCudaHybrid3
4,24451950092.77,19889489236.01,31250958009.31,13134432737.75
5,24451950092.77,19889489236.01,24219433490.50,10510737941.08
6,24451950092.77,19889489236.01,19447969795.86,7995720391.17
7,24451950092.77,19889489236.01,16997336984.25,7736312430.92
8,24451950092.77,19889489236.01,15349298017.06,6419904318.86
9,24451950092.77,19889489236.01,12590416978.25,5980262848.78
10,24451950092.77,19889489236.01,11261685311.47,5986140766.36
11,24451950092.77,19889489236.01,10314368720.33,6044190110.78
12,24451950092.77,19889489236.01,9442301731.67,6425661091.19
13,24451950092.77,19889489236.01,8872739217.89,6766366713.06
14,24451950092.77,19889489236.01,8318534431.33,7021994636.47
15,24451950092.77,19889489236.01,7843251655.53,7207675799.53
16,24451950092.77,19889489236.01,11539315188.22,6196345506.03
17,24451950092.77,19889489236.01,7240560535.47,7363058294.86
18,24451950092.77,19889489236.01,7365338563.50,7377729560.33
19,24451950092.77,19889489236.01,9226807550.58,7374272111.17
20,24451950092.77,19889489236.01,8942022897.97,7289292144.75
21,24451950092.77,19889489236.01,8670656211.47,7291237738.19
22,24451950092.77,19889489236.01,8403051424.36,7242434772.89
23,24451950092.77,19889489236.01,8041004621.25,7221617705.33
24,24451950092.77,19889489236.01,7794549856.42,7170991531.97
25,24451950092.77,19889489236.01,7645777266.53,7195538801.53
26,24451950092.77,19889489236.01,7280334089.28,7173487747.94
27,24451950092.77,19889489236.01,7056926030.61,7243293295.06
28,24451950092.77,19889489236.01,6952161071.78,7324482446.39
29,24451950092.77,19889489236.01,6893853785.03,7454608035.22
30,24451950092.77,19889489236.01,6708837934.69,7538575936.53
31,24451950092.77,19889489236.01,6523867246.50,7604973334.89
32,24451950092.77,19889489236.01,6185469627.61,7692866155.14
