#ratio,nCores,1000,2000,4000,8000
0.5,12,7478971266.44,7309280269.39,8067508449.19,7488755055.50
1,12,7393031103.33,7621444702.67,7530752120.42,7552328293.42
1.5,12,7353737451.03,7669744289.75,7689330980.97,7488969730.19
2,12,7636059460.53,7287989955.36,8047003638.19,7520420728.67
